ID_REF,GSM41252,GSM41253,GSM41254,GSM41255,GSM41256,GSM41257,GSM41258,GSM41259,GSM41260,GSM41264,GSM41265,GSM41266,GSM41279,GSM41280,GSM41281,GSM41785,GSM41786,GSM41787,GSM41788,GSM41789,GSM41790,GSM41791,GSM41792,GSM41793,GSM41797,GSM41798,GSM41799,GSM41811,GSM41812,GSM41813
YAL056W,-0.0373072,0.0512331,-0.0273087,0.0840681,-0.0923005,0.183738,0.217444,0.332175,0.357478,0.126041,-0.0332983,-0.00140758,-0.105675,-0.117664,-0.242649,-0.128148,0.0789084,0.0269383,0.124844,-0.0807934,-0.0534693,0.0254582,-0.184911,-0.0821164,0.0149644,0.157032,0.0107198,-0.0976317,0.0445933,0.0736685
YAL058W,0.0349033,0.0187088,0.081038,-0.274178,-0.306691,-0.0734038,-0.085364,-0.268149,-0.274703,0.00443249,-0.0599226,-0.122493,0.123352,0.138848,0.129362,-0.262157,-0.352162,-0.332397,-0.0924065,-0.144639,-0.266006,0.0690675,0.13164,0.000333639,0.113425,0.0258861,0.036874,0.109615,-0.0918638,-0.0886313
YAL059W,0.263847,0.642699,0.992721,-0.151301,-0.110241,0.290978,-1.91357,-1.79538,-1.64543,-1.07229,-1.04379,-0.699128,0.37472,0.344894,0.563575,0.0966318,-0.237373,-0.246003,0.440447,0.11403,0.0996246,0.872611,0.499675,0.509169,0.228245,-0.598132,-0.239275,-0.881479,-0.714236,-0.828593
YAL060W,0.187205,-0.500466,-0.527682,-0.00203361,-0.170699,0.0536342,0.854081,0.990366,0.95211,1.16973,1.13622,0.848025,-0.838406,-0.926067,-0.894902,-0.300697,-0.307348,0.21468,-1.05426,-0.228923,0.155089,-1.0254,-0.143347,0.148316,-0.80471,0.631043,0.926752,0.472704,0.553308,0.368642
YAL061W,1.12573,-0.129879,-0.592446,1.06764,1.34247,1.13142,2.04151,1.6851,1.76043,-0.338276,0.0246768,-0.245598,-0.734299,-0.583994,-0.531569,1.65325,0.739479,0.584366,-0.591377,-0.700046,-0.856434,-0.352215,-0.23881,-0.578563,-0.359802,-0.384963,-1.00905,-0.783949,-0.0247146,-0.696362
YAL062W,1.38774,-0.552878,-0.979219,-0.662668,-0.904685,-0.656785,-0.0384046,0.0988668,0.055704,1.1674,0.971987,0.594626,-0.43391,-0.431806,-0.612845,8.53E-05,-0.134131,0.179708,-0.916197,-0.843341,-0.718207,-0.895794,-0.501529,-0.806787,-0.406432,-0.237322,-0.394822,0.477708,0.247123,0.453526
YAL063C,-0.000405592,-0.0566744,-0.107217,0.473142,0.165118,0.212176,1.10326,0.511684,0.367298,0.380052,0.0785553,0.209915,0.0531669,0.140137,-0.0924737,-0.0450055,0.194762,0.0138893,0.0591748,-0.192878,-0.245805,-0.10068,-0.139461,-0.0766863,0.243205,-0.027172,-0.167001,-0.0297382,0.173149,-0.179148
YAL064C-A,-0.336323,-0.319133,-0.20136,-0.878792,-0.445002,-0.399782,0.447942,-0.0602706,0.0919173,0.298551,0.256473,0.147354,-0.250134,-0.047847,0.20169,-0.203109,0.369896,0.242671,-0.213801,0.127812,0.627025,0.057119,0.112401,-0.0555938,-0.118666,-0.0165032,-0.18987,0.0696033,-0.0723405,0.198178
YAL064W,-0.0882348,-0.536842,-0.758856,0.0679796,-0.126875,-0.106736,0.270336,-0.233505,0.197482,-0.533113,-0.573264,-0.228941,0.126012,0.669073,0.748066,-0.132776,-0.467007,-0.160048,-0.285412,-0.213216,-0.272312,0.14208,0.0375925,-0.329621,0.261287,-0.0941081,-0.024925,0.273185,0.876599,0.355432
YAL064W-B,-0.0560202,-0.289434,-0.402264,-0.0797717,-0.189996,-0.178241,0.557783,0.28722,0.262308,-0.0529394,0.0194918,-0.183559,-0.21125,-0.388086,-0.478633,-0.111219,0.516658,-0.114881,-0.211734,0.553043,-0.0616082,0.0938088,0.106359,-0.0822492,-0.16224,0.034208,-0.470696,-0.173365,0.0407692,-0.301538
YAL067C,-0.331365,-0.144859,-0.0323106,-0.322589,0.222589,-0.192308,-0.0819196,-0.183868,-0.125703,1.29155,1.37429,1.18786,-0.392912,-0.54672,-0.671986,0.0525948,-0.198521,0.279103,0.0298899,0.26013,0.204786,0.117815,0.286735,-0.0588844,0.166799,0.347345,0.208857,-0.783303,-0.657811,-0.606948
YAL068C,-1.46542,-1.54899,-1.53149,-2.14114,-1.86065,-2.0045,-2.1215,-1.88132,-1.96386,-1.36683,-1.15131,-1.43888,1.25341,1.49839,1.18794,-1.18479,-1.05901,-1.07609,-1.07862,-1.03062,-1.21988,-1.11631,-1.39042,-1.16087,-0.775862,-0.823437,-0.889475,2.00834,1.60793,1.71407
YAR002C-A,-0.1746,0.0836345,0.150152,-0.024306,0.217956,0.0906859,-0.441699,-0.159603,-0.0514642,-0.500502,-0.362647,-0.338341,0.154006,0.190248,0.0145606,-0.0313958,-0.338308,-0.0328273,-0.057356,-0.192672,-0.13441,0.0456139,-0.153755,-0.12549,-0.0443837,0.0344952,-0.0547292,0.269884,0.14056,0.354236
YAR002W,-0.13169,-0.0779959,-0.053839,-0.264335,-0.186667,-0.510921,-0.267014,-0.181908,-0.32649,-0.225719,-0.165695,-0.210388,0.117199,0.104892,-0.0413206,-0.280487,-0.302485,-0.194868,0.0846298,0.0168706,0.204508,0.0185091,-0.000599656,0.158631,0.114022,-0.0500076,0.161499,-0.155023,-0.0681183,-0.0785982
YAR003W,-0.0836788,0.105115,-0.0510249,-0.166467,-0.25178,-0.227736,-0.405719,-0.137262,-0.0696714,0.136122,0.0983874,-0.0795553,-0.143603,0.0244429,-0.0650579,-0.047675,-0.128222,-0.0606779,-0.0926438,-0.163239,0.0758921,0.0701762,-0.466613,-0.0454895,-0.166501,-0.139904,0.0536297,-0.00734015,0.0556584,0.0364342
YAR007C,-0.202488,0.00204881,0.0145105,-0.394968,0.00143198,-0.356048,-0.535682,-0.408149,-0.419699,0.293151,0.152778,0.270086,0.0348437,0.125028,-0.100419,-0.142499,0.017252,0.10888,0.140233,0.203043,0.388931,-0.210537,0.0346291,0.199282,0.103082,0.154164,0.024419,-0.293413,-0.0194663,-0.139907
YAR008W,-0.0727559,-0.00562165,-0.0465626,-0.56771,-0.252697,-0.279504,-1.03051,-0.984932,-0.783308,-0.167278,-0.246114,-0.312831,0.0739616,0.298629,-0.110402,-0.150419,-0.174043,-0.133564,-0.123249,-0.300708,0.0210887,0.134193,-0.41994,0.113605,-0.0876478,-0.0514488,0.00141281,-0.345073,-0.32129,-0.170362
YAR014C,0.0287065,-0.00677434,-0.131623,-0.30646,-0.00774755,-0.398388,-0.279013,-0.0359963,-0.258618,-0.140637,-0.45468,-0.242785,0.038793,-0.0401006,-0.131603,-0.414996,-0.122655,-0.122409,0.0762793,0.0654021,0.166533,-0.012332,-0.0460369,0.0838738,0.221273,-0.0439236,-0.0409703,-0.311567,-0.364499,-0.272126
YAR015W,0.556937,0.812619,0.884411,0.671808,0.478043,0.50451,-0.195115,-0.346548,-0.208374,-0.975081,-1.02764,-1.0592,-2.1865,-2.11842,-2.32038,-0.603047,-0.117751,0.347678,-0.534818,0.553679,0.852786,-0.568146,0.543101,0.97287,0.16522,1.06071,1.16517,-0.6416,-0.745275,-0.547841
YAR018C,-0.0583442,0.0600458,0.0757663,-0.296365,-0.334779,-0.312763,-0.360424,-0.292147,-0.138248,0.477261,0.236046,0.234453,-0.164707,-0.208294,-0.189239,-0.0603772,-0.02396,0.035746,0.00726964,0.018989,0.256975,-0.0869122,0.103949,0.160811,-0.0822769,0.113619,0.101468,-0.305323,-0.199431,-0.153057
YAR019C,-0.455649,-0.469656,-0.4644,-0.429358,-0.390152,-0.339423,-0.401664,0.335595,0.0117195,-0.261366,-0.329843,-0.305568,0.195706,-0.0878609,-0.38904,-0.224758,-0.0042,-0.119564,-0.348603,-0.386845,-0.249777,-0.0151058,-0.310212,-0.265851,-0.00361621,-0.113793,0.294641,0.104286,0.146001,0.135028
YAR020C,-2.87737,-3.19797,-4.25957,-4.14383,-3.85947,-3.99109,-3.63694,-3.46306,-3.62457,-3.84466,-3.92979,-3.411,1.7531,1.97261,1.86331,-3.61696,-3.3416,-3.31071,-3.52259,-3.59991,-3.8624,-3.63529,-3.56747,-3.46771,-3.3482,-3.69819,-3.73477,2.80528,2.63666,2.64339
YAR023C,-0.310035,-0.824132,-0.680154,-0.205358,-0.124736,-0.235324,0.476313,0.548265,0.047955,-0.0396818,-0.517936,-0.315484,0.122001,-0.0941566,-0.315014,-0.45674,-0.336201,-0.271219,-0.820864,-0.286704,-0.249688,-0.334153,-0.454075,-0.500145,0.228498,0.254554,0.623629,0.0566552,0.133275,-0.361105
YAR027W,-0.209311,-0.363456,-0.413176,-0.183076,0.301308,-0.00719066,0.197629,0.475656,0.45564,0.0710807,0.188788,-0.193075,-0.0690826,-0.154521,-0.0839623,-0.202109,-0.310901,-0.193096,-0.249426,0.187303,-0.0400444,-0.178965,-0.280001,-0.207768,-0.10184,-0.0653364,0.0302365,0.29552,0.333016,0.345372
YAR028W,-0.920704,-1.46564,-1.66311,-1.70074,-1.54829,-1.02686,-0.892702,-0.729948,-1.03017,-0.670172,-0.970276,-0.722641,0.599582,0.407825,0.47713,-0.853347,-1.14363,-0.996051,-1.69314,-1.27397,-0.948679,-0.619695,-0.89484,-0.971988,-0.188277,-0.0823073,0.381649,0.550948,0.632174,0.465644
YAR029W,-0.873714,-1.23391,-1.36072,-1.49539,-1.35078,-1.45356,-0.897865,-1.1019,-0.705546,-0.407614,-0.66933,-0.602181,0.556411,0.664181,0.386136,-1.06383,-1.28805,-1.13864,-1.6161,-0.829067,-0.9818,-0.869122,-0.764181,-1.2317,-0.283644,-0.793697,-0.502157,0.679173,0.670014,0.807176
YAR031W,-0.641273,-0.992039,-0.944321,-1.21814,-0.825308,-0.872591,-0.809774,-0.447397,0.0809164,-0.850521,-0.644274,-1.14736,0.492949,0.480893,0.235806,-0.777362,-1.0151,-0.237827,-0.908628,0.31981,-0.0752828,-0.198964,0.0567248,-0.328328,-0.116017,-0.354461,-0.383146,0.88959,0.749453,1.05679
YAR033W,-0.911754,-0.615941,-0.486219,-1.01049,-0.69904,-1.15742,-1.38335,-0.0382062,-1.82012,-0.226072,-1.63504,-0.593257,0.254748,0.146891,-0.0825574,-0.619259,-0.355695,-0.232326,-0.546927,-0.46988,-0.389744,-0.111431,-0.458825,-0.227666,-0.113412,-0.0331109,0.116749,0.34693,0.213445,0.237475
YAR035W,0.527603,-0.338437,-0.262563,0.140251,0.193433,0.229616,0.945852,1.28591,1.03257,0.173426,0.0567196,-0.102073,-0.45344,-0.52412,-0.714971,0.740192,-0.191966,0.190561,-0.387906,-0.117836,-0.0910584,-0.219874,0.0136462,-0.252195,-0.124621,0.156283,-0.128596,-0.350986,-0.26279,-0.203555
YAR042W,0.12809,-0.793779,-0.657242,-0.0945362,-0.391716,-0.908707,0.482829,-0.114088,-0.690011,0.162319,-0.724466,-0.641278,-0.0777341,-0.118149,-0.336664,-0.706037,0.23283,-0.174873,0.282817,0.677595,0.351408,0.195546,-0.00630096,0.43492,0.107766,0.132414,0.424241,-0.0394974,0.597561,-0.335158
YAR044W,-0.282539,-0.302011,-0.397455,-0.390388,-0.140542,-0.206265,-0.049788,0.0240742,-0.282014,-0.223284,-0.493115,-0.0498907,0.153526,0.0123894,-0.148636,-0.538435,0.0958582,-0.0666189,-0.291275,-0.00114219,-0.0151701,-0.572508,0.0449277,0.0291419,-0.237113,0.236194,-0.183197,0.0955557,0.214368,0.362216
YAR050W,-0.067286,-0.0503937,-0.200847,0.145599,0.302817,0.151521,0.704855,0.780854,0.524008,0.115126,-0.0869419,0.0702814,-0.0647709,-0.153596,-0.351833,-0.0778862,-0.0327375,0.251428,0.119961,0.113474,-0.243055,0.232869,-0.470938,-0.327823,-0.0174382,-0.120468,-0.282895,-0.0157314,0.0593757,-0.0424355
YAR064W,-0.027151,-0.372855,1.29084,-0.368498,0.0421817,-0.488582,-1.92466,0.988193,-0.0572642,0.101531,0.0813861,-0.244651,0.216296,0.0835912,0.206622,-0.080707,0.949168,0.449581,0.409951,0.30897,0.975001,0.266505,0.810259,0.33053,0.129722,0.35004,1.31264,0.401626,0.427472,1.40316
YAR066W,0.0478237,0.106089,-0.104145,0.22518,-0.0102634,-0.273088,0.310982,-0.0222389,-0.160027,0.181668,-0.410143,-0.160002,0.23404,0.270393,0.0171044,0.00597312,0.316273,-0.229432,0.348938,0.518645,0.197986,0.180959,0.258408,0.308608,0.397519,0.33248,0.294141,-0.418055,-0.287587,-0.413681
YAR068W,0.164916,0.210617,-0.255148,0.169468,-0.106131,-0.28045,-0.0601437,-0.56143,-0.489391,-1.16253,-0.627824,-0.61381,0.638999,0.405775,0.487359,-1.00508,-0.721209,-0.595437,-0.485549,-0.272938,-0.383579,-0.777248,-0.530947,-0.162153,-0.832505,-0.225849,0.0326725,1.44263,1.33557,1.30587
YAR071W,-0.196528,-0.0613031,-0.0618484,-0.0787673,-0.0381921,-0.0512105,0.0723794,-0.0617887,0.019658,0.169889,0.207338,0.242735,0.523588,0.554404,0.659088,0.0217194,-0.056001,0.0201582,0.0329474,0.0652638,0.0141961,-0.0104154,0.106946,0.0763349,0.147737,0.46488,0.166348,0.664256,0.438149,0.550732
YAR073W,-1.42887,-0.968048,-1.01529,0.160257,-1.28799,0.237063,-0.21036,-0.566823,0.610305,-0.170192,-0.160919,-0.297494,-0.665563,-1.60252,0.0214162,-1.26013,-0.81346,-0.714405,-1.13183,-0.922357,-0.214199,-1.18325,-0.685014,0.279021,-0.79533,1.1649,1.71609,0.321981,0.46525,0.197891
YAR075W,0.243541,0.212173,0.505995,0.210712,0.0626377,0.153327,-0.399452,-0.212848,0.0199684,-0.473452,-0.401539,-0.405907,-0.137763,-0.32089,-0.164228,-0.499321,-0.458069,-0.0727944,-0.410398,-0.10592,0.316663,-0.414345,0.240637,0.577094,0.0705885,0.873266,1.09617,-0.0785968,0.166737,0.076661
YBL001C,-0.317686,-0.217971,-0.193536,-0.450394,-0.3444,-0.206437,-0.284248,0.0617123,0.0257962,0.282632,0.432662,0.248618,-0.104667,-0.133879,0.00532266,-0.0920542,-0.406576,-0.0959591,-0.219671,-0.279391,-0.20488,-0.213656,-0.268028,-0.281977,-0.443779,-0.400418,-0.233729,0.29864,0.141847,0.376772
YBL002W,-0.214265,-0.437932,-0.0693375,0.0223802,-0.0372118,0.175059,-0.264569,0.227584,-0.0579499,-0.855155,-0.644003,-0.750408,-0.157168,-0.211354,-0.16559,-0.0499372,-0.165938,0.133412,0.153238,0.00626775,0.297562,-0.0105311,0.0148122,0.2181,-0.0960163,-0.136834,0.0733696,0.0769008,-0.0692773,0.0533046
YBL003C,-0.0980271,-0.07838,0.124948,0.240272,0.128189,0.317776,-0.235757,-0.00217511,0.0739066,-0.810777,-0.590394,-0.578251,-0.246397,-0.10293,0.0474359,0.174667,-0.114412,0.163874,0.213093,0.00739978,0.17705,0.10648,0.0424018,0.0361063,-0.204671,-0.163328,0.106553,0.178039,0.0200818,0.105776
YBL004W,0.280935,0.0968559,0.301784,0.430938,0.320998,0.530771,-0.409793,-0.219606,-0.360264,-0.884239,-0.995081,-1.19504,0.182959,0.120094,0.0283544,0.0503169,-0.183421,-0.343102,0.0384472,0.0303467,0.0964741,0.62308,0.0182858,0.252097,0.346682,-0.189112,0.151688,-0.591982,-0.646424,-0.736933
YBL005W,-0.0152667,-0.0139836,-0.112285,0.115341,-0.095186,-0.221066,0.123266,0.00758752,-0.210244,-0.0564147,-0.307595,-0.265588,0.0202554,-0.252768,-0.107446,-0.014108,-0.231082,-0.211463,-0.22646,-0.0918413,-0.0479398,-0.100715,-0.0560616,-0.21243,-0.188709,-0.150481,0.316837,-0.0191077,-0.396133,0.0831155
YBL006C,-0.00743692,-0.193498,-0.0425993,-0.100129,0.193954,0.11061,0.0276199,0.668758,0.134446,0.0657828,-0.260386,-0.315553,-0.113558,-0.239091,-0.315582,-0.0226926,-0.100463,0.182111,-0.152522,0.153041,0.160212,-0.161362,0.0204761,0.230795,0.00477957,0.0952155,0.158508,-0.406256,-0.101864,-0.0393195
YBL007C,0.00672454,-0.114209,-0.428026,-0.191024,-0.261761,-0.579791,0.226707,0.038752,0.00763224,0.199479,-0.0658681,-0.139883,0.0239553,0.0472589,-0.119857,-0.266601,0.0326899,-0.229489,0.0615454,-0.125128,0.0307905,-0.257849,-0.391056,-0.0360598,-0.0146424,-0.268688,0.0746742,0.438357,0.0564869,0.449016
YBL008W,0.145085,0.474569,0.0629855,0.248213,-0.0120376,0.362208,-0.407636,-0.32726,-0.0122005,0.161185,0.211409,0.262631,-0.0954133,0.0781474,-0.11258,-0.118811,0.10892,-0.0862124,0.307094,0.241074,0.0252966,0.192917,-0.0187936,-0.00568329,0.143442,-0.0292939,-0.268839,-0.212603,-0.550509,-0.346444
YBL009W,0.129858,0.304206,0.156865,0.0505059,0.473529,-0.0796587,-0.894394,-0.638593,-0.631642,-0.416126,-0.149756,-0.187366,0.2443,0.176014,0.277764,0.194831,-0.0678964,-0.243403,0.38891,0.0746016,0.348821,0.165336,0.0151029,0.540291,0.0817266,0.0271274,0.209739,-0.46614,-0.300297,-0.219059
YBL010C,0.0109102,-0.263591,-0.11201,-0.465304,-0.311288,-0.29661,-0.453264,-0.0325296,-0.401591,-0.104501,-0.25957,-0.0551665,-0.100378,-0.134399,-0.343781,-0.19832,0.00224899,0.0716061,0.138948,0.0520508,-0.0279768,-0.136259,-0.128791,-0.0490811,-0.229669,0.0299512,-0.0274075,-0.23765,0.159348,0.234415
YBL011W,-1.33973,-0.486041,-2.06566,-0.328214,-0.336209,-0.240392,-4.04478,-1.72556,-2.13337,0.431762,0.159134,-0.540207,-0.934862,-1.19176,-1.12036,-0.141549,-0.885022,-1.21138,-0.530025,-1.17697,-0.959245,-1.13886,-0.964346,-1.40615,-0.987793,-1.09268,-1.42009,-0.343932,-0.276487,-0.521375
YBL013W,0.246028,-0.18949,-0.0191704,-0.564251,-0.400431,-0.743905,0.0651325,-0.0963881,-0.0644558,-0.342599,-0.316114,-0.566089,-0.0117114,0.0659288,0.0660187,-0.216742,-0.233692,-0.158695,0.229861,0.483724,-0.0766223,0.370181,-0.00639819,0.23254,-0.0518438,0.133565,-0.0462997,0.129232,-0.00514113,-0.0111901
YBL014C,0.0139003,0.147246,-0.0433148,-0.504545,-0.45584,-0.431143,-0.604828,-0.116803,-0.642093,-0.530806,-0.446729,-0.571809,0.111119,0.125139,-0.00226642,-0.242398,-0.0205768,-0.349896,0.262901,0.199262,0.2009,0.0476973,0.0321508,0.308935,-0.0559148,-0.35511,-0.0499006,-0.5056,-0.28347,-0.415409
YBL015W,0.0977993,-0.290872,-0.593113,1.17162,0.767776,0.637915,1.80529,1.59134,1.5245,-0.406965,-0.27301,-0.35771,-2.22538,-2.37891,-2.28868,1.65424,0.620551,0.773252,0.161097,0.0497663,-0.0327723,-0.573345,-0.480126,-0.270215,-0.996753,-0.770689,-1.11103,0.136243,0.621177,-0.0196256
YBL016W,-0.100997,0.063673,0.00465739,-0.096099,0.0184695,0.0996185,0.252428,0.232985,-0.0201544,-0.152012,-0.292015,-0.180959,-0.183607,-0.207527,-0.173315,-0.197811,0.0281202,0.183817,0.186107,0.273164,0.407001,0.0487662,0.210539,0.255311,0.327883,0.59956,0.601847,-0.407978,-0.155356,-0.196527
YBL017C,0.0581455,0.220951,-0.140779,0.268756,0.0615559,-0.298142,0.248745,0.110832,0.186684,-0.200918,-0.0740478,-0.0678491,0.27873,0.313556,0.390307,-0.0816459,0.0126588,-0.287553,0.224987,0.0642758,0.0495548,-0.128045,-0.219888,0.0271464,-0.0477091,0.0583568,0.149753,0.569022,0.383838,0.39339
YBL018C,0.0917621,0.19753,0.380347,-0.335348,-0.138269,-0.103568,-0.855634,-0.331012,-0.515742,-0.551968,-0.518051,-0.333983,0.327788,0.370248,0.19388,0.0238428,-0.173055,0.320486,0.417555,0.244738,0.251113,0.278609,0.306621,0.222556,0.16823,0.0350382,0.0337536,-0.666885,-0.651631,-0.298763
YBL019W,0.0194551,0.264805,0.0118552,0.00253003,0.204817,0.0235561,-0.115326,0.0399742,0.433924,-0.175982,0.114242,-0.221281,-0.221606,-0.334371,-0.176866,0.0869829,-0.109062,-0.120476,0.172159,-0.176536,-0.00101698,-0.0517727,-0.0663614,0.198379,0.0781053,-0.136576,-0.0886906,-0.14238,0.0497437,0.245714
YBL020W,0.213725,0.120269,0.32022,0.289986,0.118222,0.41589,-0.477475,-0.154688,-0.24432,-0.540231,-0.382629,-0.400158,0.127448,0.179677,0.180555,0.0961437,-0.232769,0.114218,-0.115115,0.0272495,-0.0883888,-0.0823391,0.148142,-0.228346,0.0193478,-0.046936,-0.158829,0.144,0.0435211,0.0437252
YBL021C,0.0957523,0.383253,0.4283,0.37362,0.46975,0.417798,0.260884,0.286593,0.520549,0.0444778,0.248831,0.286248,-0.330639,-0.224284,-0.324158,0.277069,0.0172538,0.320619,0.628809,0.227966,0.42797,0.352242,0.390568,0.234132,0.193033,0.184133,0.232154,-0.158537,-0.365754,-0.0267689
YBL022C,-0.97112,-1.18889,-1.79279,-1.20011,0.0745698,0.0992573,-0.885356,-0.737551,-0.845098,-1.58122,-1.77097,-0.368893,-0.12505,-1.2896,-0.669262,-0.276121,-0.887683,-2.36653,-0.406812,-0.900061,-0.837111,-0.320839,-1.09714,-1.00661,-0.190354,-0.630832,-1.02866,-0.830142,-0.932285,-0.996759
YBL023C,-0.167113,0.125279,-0.0305084,-0.111958,-0.13916,-0.30636,-0.482902,-0.472798,-0.34871,0.161297,0.179516,0.201641,0.155269,0.177326,0.357074,-0.0087172,-0.233867,-0.216441,0.412723,-0.0862224,-0.15646,-0.13488,-0.130182,0.0119071,0.0191489,-0.169517,0.288994,0.232213,-0.0531751,0.216677
YBL024W,0.273753,0.00130677,0.141216,-0.02174,-0.31649,-0.158863,-1.07679,-0.836143,-1.04842,-0.364823,-0.528328,-0.576,0.326509,0.0797729,0.117584,0.0130853,-0.0961408,0.210028,NA,0.0552015,0.190514,0.0665375,0.0805463,0.0547646,-0.028285,-0.0618915,0.0903204,-0.322022,-0.151818,-0.1794
YBL025W,-0.745408,-0.815788,-1.23582,-0.172313,-0.204692,-2.56869,-2.2995,-0.658993,1.06776,-0.0337199,0.391105,-0.0696848,-0.6688,-0.733009,-0.434676,-0.710877,-0.326179,-2.12176,0.198517,-0.762494,-0.911169,-1.00695,-0.319593,-0.242662,-0.444997,-0.24889,-0.344333,-0.328964,-0.851558,-0.29728
YBL026W,0.00347769,-0.00950955,0.25756,0.0363444,0.0192552,0.230095,-0.11779,0.493907,0.177437,-0.0405328,0.109221,-0.0403926,-0.190898,-0.234495,-0.234171,0.0312397,-0.170026,0.116105,-0.0104539,-0.00819298,0.163903,-0.0525126,0.0780966,0.0351505,-0.0149312,-0.0455741,-0.0660027,-0.326382,-0.259424,-0.0709716
YBL027W,0.00480825,-0.177717,-0.345186,0.402939,-0.370301,-1.78857,-2.3778,-1.62122,-1.44072,0.082714,-0.856148,-1.1443,-0.665959,-0.984733,-0.669143,-0.314876,-0.0156711,-0.330934,-0.203339,-0.866579,-0.387933,0.0414426,0.01313,-0.452696,0.0342211,0.221261,-0.412913,-0.233049,-0.619712,-0.95467
YBL028C,0.360583,0.462275,0.777894,0.0109849,-0.0292725,0.499778,-1.7885,-1.08919,-1.22266,-0.972743,-0.758771,-0.869745,0.432005,0.219723,0.298752,-0.0443991,-0.138138,-0.459772,0.18868,-0.000911437,0.16118,0.543447,0.268326,0.344815,-0.0953909,-0.492975,-0.33843,-0.59,-0.529362,-0.459946
YBL029C-A,-0.332138,-0.317158,-0.161615,0.875347,0.937537,1.03003,1.17772,1.45746,1.38054,-0.685159,-0.28883,-0.310346,-0.819135,-0.780024,-0.876423,0.380576,0.258543,0.389053,0.111766,0.119136,0.257423,0.0028333,0.123032,0.0464743,-0.146183,0.167015,-0.193935,0.218314,0.455656,0.425131
YBL029W,-0.418513,-0.381508,-0.505325,-0.404735,-0.312589,-0.30042,-0.403812,-0.2921,-0.293578,0.381106,0.443406,0.258885,-0.773978,-0.967868,-0.75191,-0.509951,-0.327311,-0.459129,0.0412009,0.0289345,0.450499,-0.00127097,0.366198,0.581753,0.234435,0.815463,1.06451,-0.00634811,0.473016,0.617422
YBL030C,0.635177,0.918277,0.824181,0.901327,0.821303,0.991063,0.799572,1.39979,1.01644,0.352029,0.371857,0.250266,-1.60103,-1.50331,-1.63989,0.837363,0.731825,1.04456,0.763915,0.741739,0.968307,0.678663,0.597025,0.665048,0.108036,0.262075,0.122578,-1.14729,-0.848354,-1.11967
YBL031W,0.231469,0.24454,0.468322,-0.0697995,0.00302868,-0.0768724,-0.0527548,0.194683,-1.42088,-0.0919387,-0.330081,-0.238888,-0.448261,-0.4562,-0.312125,-0.860798,0.165642,-1.32928,-1.92789,NA,-2.34267,0.134012,-2.96191,-1.1513,-0.582962,-1.76713,-2.35111,-0.645598,-3.05974,-0.796545
YBL032W,-0.0544478,-0.00272583,-0.145264,-0.146268,-0.218224,-0.0521736,0.072018,0.335279,0.0271795,0.083856,-0.0268695,0.163236,0.135068,0.103706,-0.0824043,-0.0106932,0.106225,0.30312,0.215742,0.0866181,0.186054,-0.1277,-0.098531,-0.0162478,0.133691,0.199909,0.19516,-0.103939,-0.0178635,0.106876
YBL033C,-0.0965342,0.0703365,-0.0937953,0.719858,0.521658,0.422797,0.394198,0.210881,0.375112,0.0837492,-0.00423749,-0.00925795,0.343802,0.456598,0.620078,0.333831,-0.0532444,-0.0298166,0.470898,0.0993884,0.273988,-0.138508,-0.0564818,0.372401,-0.238778,0.242156,0.198897,0.478481,0.648327,0.536425
YBL034C,-0.0334832,-0.138891,-0.240469,-0.286139,0.0178042,-0.307733,-0.497818,-0.16179,-0.476907,0.0370448,-0.13904,0.137375,-0.151478,-0.107297,-0.225506,-0.122761,0.111689,0.145281,0.153686,-0.147032,-0.0972364,-0.184858,-0.287916,-0.154895,0.0940341,-0.0530726,0.0906129,-0.128481,-0.125667,-0.142784
YBL035C,0.252982,0.408831,0.452053,-0.504656,-0.387388,-0.692771,-1.28707,-1.40992,-1.0867,0.587255,0.307487,0.248654,0.292252,0.198226,0.552827,0.0750765,0.00986327,-0.145633,0.309966,0.251288,0.291947,0.0563276,-0.00958868,0.271694,0.0598803,0.0137353,0.172906,-0.239168,-0.339505,-0.293267
YBL036C,-0.126007,0.196867,0.203282,-0.303605,0.153424,-0.0879311,-0.414042,-0.104458,-0.0482602,-0.075356,-0.0119884,-0.005081,0.14527,0.0413265,0.216408,-0.105769,-0.151543,0.0841212,0.190571,-0.0397298,0.124639,0.0181449,-0.0484385,-0.00528115,0.0324157,-0.0792794,0.120909,-0.376758,-0.172205,-0.137511
YBL037W,-0.130407,-0.200384,-0.225596,0.103683,0.180335,-0.00579339,0.530172,0.517103,0.32205,-0.216924,-0.19803,-0.185207,-0.0333309,-0.0464148,-0.376824,-0.185578,-0.00798648,-0.26471,-0.342358,-0.111933,0.296801,0.0322831,-0.331653,-0.00540099,-0.0174652,-0.0186269,-0.235872,-0.0336064,-0.0768203,0.0341635
YBL038W,-0.0755315,0.165642,0.347377,0.173082,0.562081,0.298241,0.57556,0.659259,0.658447,0.1884,0.230152,0.39544,-0.581516,-0.565106,-0.48544,0.334185,0.175798,0.324617,0.502706,0.34705,0.479047,0.168566,0.206407,0.265177,0.0754553,0.069141,-0.00168016,-0.600561,-0.489355,-0.349984
